CO2_loading,MEA_mol,Temp,log_x_H2O,log_x_CO2,log_x_MEA,log_x_OH-,log_x_HCO3-,log_x_CO32-,log_x_MEACOO-,log_x_H3O+,log_x_MEAH+,x_H2O,x_CO2,x_MEA,x_OH-,x_HCO3-,x_CO32-,x_MEACOO-,x_H3O+,x_MEAH+,gamma_H2O,gamma_CO2,gamma_MEA,gamma_OH-,gamma_HCO3-,gamma_CO32-,gamma_MEACOO-,gamma_H3O+,gamma_MEAH+,G_ex,Henry_mix_CO2,fugacity_pure_solvent_H2O,fugacity_pure_solvent_MEA,log_gamma_mix_CO2,liq_enthalpy
0.3004,0.342421053,368.9394737,-0.481178124,-11.71823955,-1.879676463,-14.47619717,-8.264787957,-16.71332996,-2.168135011,-17.62951165,-2.165881878,0.618054817,8.14E-06,0.152639482,5.16E-07,0.000257424,5.51E-08,0.114390756,2.21E-08,0.114648784,-0.227358373,1.482953058,0.255985656,5.092702858,-1.699018201,-1.633422858,-2.456353405,-1.354787585,3.541724528,0.075716029,1754.94895,0.860660202,0.056624498,1.832646167,-330079.4177
0.3004,0.342421053,388.15,-0.481327115,-9.694829997,-1.878640993,-14.83698718,-8.057913125,-17.47633367,-2.1691734,-16.49681494,-2.166403771,0.61796274,6.16E-05,0.152797618,3.60E-07,0.000316587,2.57E-08,0.114272035,6.85E-08,0.114588965,-0.255278013,1.025046391,0.413487159,5.024750279,-1.676818135,-1.866243731,-2.555343589,-1.395930784,3.984082487,-0.042446896,1647.487638,1.659609634,0.13853855,1.869470432,-328305.7048
0.3004,0.342421053,398.15,-0.481493884,-8.667222296,-1.877077559,-15.04646306,-7.953829079,-17.87947287,-2.170556393,-15.93816506,-2.167480693,0.617859692,0.000172137,0.153036694,2.92E-07,0.000351314,1.72E-08,0.114114107,1.20E-07,0.114465628,-0.268779639,0.791961484,0.486890967,4.997821548,-1.674242669,-1.989273268,-2.607550925,-1.419881436,4.205680725,-0.103546944,1589.876061,2.267391036,0.211113241,1.89106575,-327354.0007
0.3004,0.342421053,403.15,-0.481636538,-8.160111233,-1.875589058,-15.1592,-7.904318675,-18.08438254,-2.171823982,-15.66495972,-2.168589079,0.617771558,0.000285831,0.153264659,2.61E-07,0.000369146,1.40E-08,0.113969549,1.57E-07,0.114338826,-0.275216908,0.67726563,0.520940839,4.988574405,-1.674008668,-2.050491389,-2.634233236,-1.432778348,4.315486012,-0.134954556,1561.328123,2.631861581,0.257941715,1.902727325,-326853.4932
0.3004,0.342421053,408.15,-0.481851908,-7.657430181,-1.873226026,-15.27973665,-7.857780454,-18.29364578,-2.173806102,-15.3947299,-2.170411431,0.617638522,0.00047252,0.153627256,2.31E-07,0.000386731,1.14E-08,0.113743871,2.06E-07,0.11413065,-0.281372222,0.563953651,0.552676169,4.984158349,-1.67358359,-2.110331125,-2.661647845,-1.446535316,4.425435635,-0.167836684,1533.134313,3.041497351,0.313128277,1.915027593,-326320.7709
0.3004,0.368684211,373.15,-0.535867041,-11.26872575,-1.797210785,-15.43850326,-8.386269529,-17.5576839,-2.085023013,-17.09318612,-2.083189013,0.585161711,1.28E-05,0.165760586,1.97E-07,0.000227976,2.37E-08,0.12430426,3.77E-08,0.124532443,-0.278629108,1.475918159,0.336797181,5.730314426,-1.663480713,-1.378300726,-2.57330878,-1.410255562,3.918726884,0.075809107,1697.401754,1.000754793,0.069611275,1.95482674,-333973.796
0.3004,0.368684211,373.15,-0.535867041,-11.26872575,-1.797210785,-15.43850326,-8.386269529,-17.5576839,-2.085023013,-17.09318612,-2.083189013,0.585161711,1.28E-05,0.165760586,1.97E-07,0.000227976,2.37E-08,0.12430426,3.77E-08,0.124532443,-0.278629108,1.475918159,0.336797181,5.730314426,-1.663480713,-1.378300726,-2.57330878,-1.410255562,3.918726884,0.075809107,1697.401754,1.000754793,0.069611275,1.95482674,-333973.796
0.3004,0.368684211,378.15,-0.535897652,-10.72254327,-1.797032587,-15.53760591,-8.332926376,-17.76228271,-2.085207404,-16.78704082,-2.083273077,0.585143799,2.20E-05,0.165790127,1.79E-07,0.000240467,1.93E-08,0.124281341,5.12E-08,0.124521974,-0.287068824,1.348223311,0.377620328,5.711105011,-1.655015892,-1.43924055,-2.599121524,-1.42082745,4.041818359,0.042967193,1663.08621,1.190862853,0.088262805,1.960438603,-333509.3744
0.3004,0.368684211,403.15,-0.536311723,-8.06435107,-1.793373328,-16.08762204,-8.074452846,-18.8014955,-2.088429953,-15.33997872,-2.085920279,0.584901558,0.000314555,0.166397907,1.03E-07,0.000311394,6.83E-09,0.123881483,2.18E-07,0.124192776,-0.325806957,0.72538297,0.559742646,5.639654386,-1.637339044,-1.744185028,-2.730074276,-1.480417291,4.631176799,-0.120742652,1493.158899,2.631861581,0.257941715,1.995487544,-331104.0987
0.3004,0.368684211,408.15,-0.536549971,-7.547253398,-1.790939839,-16.21573561,-8.028668233,-19.01830007,-2.090483357,-15.06281568,-2.087851513,0.584762223,0.000527557,0.166803328,9.07E-08,0.000325982,5.50E-09,0.123627365,2.87E-07,0.123953162,-0.332684584,0.605081247,0.590384393,5.636130713,-1.63541802,-1.802425632,-2.757698389,-1.494422948,4.746896716,-0.156135606,1460.758555,3.041497351,0.313128277,2.004513541,-330557.0602
0.3004,0.394947368,356.3078947,-0.594706234,-13.19328672,-1.720081417,-16.02914559,-8.729166193,-17.56132903,-2.006570098,-17.92855759,-2.00536637,0.55172462,1.86E-06,0.179051569,1.09E-07,0.000161797,2.36E-08,0.134449032,1.64E-08,0.134610969,-0.293783715,2.025348467,0.233553373,6.50372012,-1.680812353,-0.823027012,-2.577633048,-1.422773598,3.731400936,0.226256374,1793.514348,0.533721356,0.029320629,2.060921228,-339920.8828
0.3004,0.394947368,373.15,-0.594772799,-11.25836424,-1.719797707,-16.36796966,-8.555721861,-18.26638665,-2.006891111,-16.8140589,-2.005459965,0.551687896,1.29E-05,0.179102375,7.79E-08,0.000192441,1.17E-08,0.134405879,4.99E-08,0.134598371,-0.328514197,1.567120947,0.377413213,6.426479465,-1.625765434,-1.034636383,-2.665148625,-1.45608143,4.192328298,0.106439625,1661.261975,1.000754793,0.069611275,2.067550691,-338332.0137
0.3004,0.394947368,373.15,-0.594772799,-11.25836424,-1.719797707,-16.36796966,-8.555721861,-18.26638665,-2.006891111,-16.8140589,-2.005459965,0.551687896,1.29E-05,0.179102375,7.79E-08,0.000192441,1.17E-08,0.134405879,4.99E-08,0.134598371,-0.328514197,1.567120947,0.377413213,6.426479465,-1.625765434,-1.034636383,-2.665148625,-1.45608143,4.192328298,0.106439625,1661.261975,1.000754793,0.069611275,2.067550691,-338332.0137
0.3004,0.394947368,383.15,-0.594838299,-10.13744685,-1.719406834,-16.58342376,-8.450318923,-18.68880584,-2.007275456,-16.19207782,-2.005685276,0.551651761,3.96E-05,0.179172395,6.28E-08,0.000213832,7.65E-09,0.13435423,9.29E-08,0.134568048,-0.347435418,1.297057567,0.455464447,6.387679891,-1.607550199,-1.157710071,-2.716955131,-1.477791068,4.449834981,0.037213616,1581.930886,1.409471097,0.111008101,2.071176655,-337393.9021
0.3004,0.394947368,388.15,-0.594888426,-9.585005178,-1.719045765,-16.69561672,-8.397838245,-18.90105014,-2.0076077,-15.89048088,-2.005931661,0.551624109,6.88E-05,0.179237101,5.61E-08,0.000225354,6.19E-09,0.1343096,1.26E-07,0.134534896,-0.356472428,1.163631677,0.492456527,6.370371768,-1.601490959,-1.21913325,-2.742942636,-1.489256797,4.57518302,0.00290297,1542.835016,1.659609634,0.13853855,2.073685558,-336921.2253
0.3004,0.394947368,393.15,-0.594960314,-9.037927183,-1.718470097,-16.8114288,-8.346010709,-19.11439207,-2.00812001,-15.59443142,-2.006354353,0.551584456,0.000118817,0.179340311,5.00E-08,0.000237341,5.00E-09,0.134240809,1.69E-07,0.134478042,-0.36522609,1.031555,0.528007255,6.354940387,-1.597003916,-1.280401118,-2.769093612,-1.501200846,4.698727782,-0.031465461,1504.391023,1.94446878,0.171623482,2.076828677,-336441.2116
0.3004,0.394947368,398.15,-0.595068214,-8.496201172,-1.717534047,-16.93184628,-8.295416995,-19.3295975,-2.008934113,-15.30329661,-2.007075839,0.551524943,0.000204243,0.179508261,4.43E-08,0.000249658,4.03E-09,0.134131568,2.26E-07,0.134381053,-0.373673644,0.901000248,0.561941174,6.342177312,-1.593622325,-1.341143669,-2.795547057,-1.513722429,4.820897049,-0.066266242,1466.764568,2.267391036,0.211113241,2.080701578,-335947.0318
0.3004,0.394947368,408.15,-0.595502978,-7.428547819,-1.713450629,-17.19449921,-8.202025583,-19.77240454,-2.012419733,-14.73217553,-2.01037389,0.551285212,0.00059405,0.180242767,3.41E-08,0.000274098,2.59E-09,0.13366485,4.00E-07,0.133938587,-0.389378273,0.645120675,0.623321538,6.331097141,-1.587112837,-1.457170513,-2.850387825,-1.541265923,5.063642623,-0.140158018,1394.441135,3.041497351,0.313128277,2.091015113,-334863.0998
0.3004,0.421210526,335.2552632,-0.65843952,-15.80641448,-1.647040132,-16.55578489,-9.081425298,-17.38982158,-1.932766374,-19.27600301,-1.931979962,0.5176585,1.37E-07,0.192619193,6.46E-08,0.000113759,2.80E-08,0.144747219,4.25E-09,0.144861095,-0.286412525,2.71201859,0.078443677,7.385062941,-1.790538276,-0.131053741,-2.554840686,-1.430806591,3.286453783,0.431101907,1950.991182,0.218918576,0.008457324,2.158442837,-346432.5935
0.3004,0.421210526,347.8868421,-0.658464316,-14.25430962,-1.646969887,-16.80520764,-8.97645181,-17.92197846,-1.932857304,-18.2939767,-1.931984206,0.517645665,6.45E-07,0.192632724,5.03E-08,0.00012635,1.65E-08,0.144734058,1.14E-08,0.14486048,-0.322310367,2.377144689,0.19939265,7.298578889,-1.689854498,-0.319963834,-2.621767639,-1.45200673,3.712928504,0.332385497,1847.277765,0.379378563,0.018256149,2.184000838,-345189.7614
0.3004,0.421210526,356.3078947,-0.658485598,-13.23363121,-1.646904927,-16.97891928,-8.897152456,-18.28196754,-1.932938373,-17.68101978,-1.931993408,0.517634648,1.79E-06,0.192645238,4.23E-08,0.000136778,1.15E-08,0.144722325,2.10E-08,0.144859147,-0.344121517,2.139464054,0.27481596,7.250522305,-1.642026499,-0.434560417,-2.666026105,-1.467339906,3.97543856,0.267694672,1774.054382,0.533721356,0.029320629,2.185946295,-344374.3148
0.3004,0.421210526,360.5184211,-0.658497957,-12.72869526,-1.646863804,-17.06808991,-8.855714246,-18.46305232,-1.932987645,-17.3852845,-1.932002785,0.517628251,2.96E-06,0.19265316,3.87E-08,0.000142565,9.59E-09,0.144715194,2.82E-08,0.144857789,-0.354486182,2.018801468,0.311029042,7.228657692,-1.622645949,-0.489711399,-2.68805513,-1.475368555,4.101441818,0.235750952,1736.715106,0.628627169,0.036759286,2.184838648,-343970.0833
0.3004,0.421210526,364.7289474,-0.658511798,-12.22763915,-1.646813664,-17.15882299,-8.813404714,-18.64469549,-1.933045468,-17.09606471,-1.932018126,0.517621086,4.89E-06,0.19266282,3.53E-08,0.000148726,7.99E-09,0.144706827,3.76E-08,0.144855566,-0.364524989,1.897650515,0.346273543,7.208005025,-1.605879633,-0.543855911,-2.710027054,-1.483640888,4.224398812,0.204088838,1699.131374,0.737126992,0.045772484,2.183017403,-343567.9049
0.3004,0.421210526,368.9394737,-0.658527584,-11.73058989,-1.646750124,-17.2511337,-8.770422642,-18.82679367,-1.933115527,-16.81293536,-1.932043143,0.517612915,8.04E-06,0.192675062,3.22E-08,0.000155258,6.66E-09,0.144696689,4.99E-08,0.144851943,-0.374260274,1.776416079,0.380571109,7.188435566,-1.591474659,-0.597254113,-2.731952243,-1.492160047,4.344601409,0.172709305,1661.480477,0.860660202,0.056624498,2.180839897,-343167.4822
0.3004,0.421210526,373.15,-0.658546062,-11.23763014,-1.646666144,-17.34504873,-8.726946067,-19.00926724,-1.933203753,-16.53550977,-1.93208379,0.517603351,1.32E-05,0.192691244,2.93E-08,0.000162157,5.55E-09,0.144683924,6.59E-08,0.144846055,-0.383711409,1.655419535,0.413940346,7.169859067,-1.579208014,-0.65012205,-2.753844073,-1.500931085,4.462310293,0.141603546,1623.931794,1.000754793,0.069611275,2.178576576,-342768.3894
0.3004,0.421210526,373.15,-0.658546062,-11.23763014,-1.646666144,-17.34504873,-8.726946067,-19.00926724,-1.933203753,-16.53550977,-1.93208379,0.517603351,1.32E-05,0.192691244,2.93E-08,0.000162157,5.55E-09,0.144683924,6.59E-08,0.144846055,-0.383711409,1.655419535,0.413940346,7.169859067,-1.579208014,-0.65012205,-2.753844073,-1.500931085,4.462310293,0.141603546,1623.931794,1.000754793,0.069611275,2.178576576,-342768.3894
0.3004,0.421210526,378.15,-0.658573192,-10.65762056,-1.646523954,-17.45873164,-8.674907596,-19.22638114,-1.933345535,-16.21298387,-1.932165816,0.517589308,2.35E-05,0.192718645,2.62E-08,0.000170819,4.47E-09,0.144663412,9.09E-08,0.144834174,-0.394587683,1.512395253,0.452377768,7.149031586,-1.56713917,-0.712445775,-2.779821819,-1.511685253,4.599176325,0.104989038,1579.693216,1.190862853,0.088262805,2.176054924,-342295.3026
0.3004,0.421210526,388.15,-0.658659812,-9.515262284,-1.645955491,-17.69400021,-8.570659125,-19.66224022,-1.933872663,-15.58830758,-1.932563279,0.517544477,7.37E-05,0.192828229,2.07E-08,0.000189588,2.89E-09,0.144587175,1.70E-07,0.14477662,-0.415276506,1.22971431,0.525352526,7.111725842,-1.549873966,-0.836176473,-2.831895288,-1.534400679,4.864830325,0.032453849,1493.250408,1.659609634,0.13853855,2.172434609,-341344.1429
0.3004,0.421210526,393.15,-0.658734922,-8.95291933,-1.645381893,-17.81659034,-8.519234509,-19.88162423,-1.934382555,-15.28500911,-1.933003807,0.517505606,0.000129359,0.192938867,1.83E-08,0.000199592,2.32E-09,0.14451347,2.30E-07,0.144712855,-0.425093619,1.090545933,0.559759798,7.095945953,-1.543937309,-0.897482125,-2.858147515,-1.546467176,4.994373963,-0.00385985,1451.437103,1.94446878,0.171623482,2.171653619,-340858.4771
0.3004,0.447473684,301.5710526,-0.727863597,-20.05961056,-1.577610553,-16.8158041,-9.25516518,-16.74490943,-1.86303742,-22.34938196,-1.862420518,0.482939643,1.94E-09,0.206467853,4.98E-08,9.56E-05,5.34E-08,0.155200505,1.97E-10,0.155296278,-0.191327348,3.218376607,-0.226449623,8.615824246,-2.427220518,1.099263861,-2.459365858,-1.427846834,1.932182164,0.757330796,2233.698735,0.038765978,0.000714541,1.662482781,-354509.8921
0.3004,0.447473684,309.9921053,-0.727851893,-19.09829782,-1.577637762,-16.98691062,-9.315867636,-17.06387134,-1.863001064,-21.43186505,-1.862420688,0.482945295,5.08E-09,0.206462236,4.19E-08,9.00E-05,3.88E-08,0.155206147,4.92E-10,0.155296251,-0.23230347,3.277833498,-0.133136994,8.471672746,-2.176913382,0.843051764,-2.5039593,-1.437956746,2.385726811,0.690972984,2162.838563,0.062250436,0.00141482,1.979493646,-353607.9632
0.3004,0.447473684,314.2026316,-0.727850349,-18.58753648,-1.57764129,-17.07359653,-9.32410526,-17.23169998,-1.862996294,-21.00174341,-1.862420776,0.48294604,8.46E-09,0.206461507,3.85E-08,8.92E-05,3.28E-08,0.155206887,7.57E-10,0.155296238,-0.251270028,3.254537711,-0.087853041,8.411672201,-2.07940338,0.734174806,-2.526552843,-1.443385454,2.593291201,0.657029073,2128.867466,0.078025887,0.001956122,2.082234552,-353163.1723
0.3004,0.447473684,318.4131579,-0.727850777,-18.06457244,-1.577640195,-17.16087669,-9.321732757,-17.40355312,-1.86299767,-20.58858369,-1.862420876,0.482945834,1.43E-08,0.206461733,3.52E-08,8.95E-05,2.77E-08,0.155206674,1.14E-09,0.155296222,-0.269309399,3.205732997,-0.043503909,8.358137777,-1.995821114,0.635371691,-2.549232133,-1.449059726,2.789767511,0.622755447,2094.793393,0.097128499,0.002674885,2.158336899,-352722.2939
0.3004,0.447473684,326.8342105,-0.727856087,-16.99799942,-1.577627508,-17.33728798,-9.293479247,-17.75625893,-1.863014337,-19.8074967,-1.862421176,0.48294327,4.15E-08,0.206464353,2.95E-08,9.20E-05,1.94E-08,0.155204087,2.50E-09,0.155296175,-0.302864328,3.052696099,0.042333183,8.266832774,-1.861191171,0.461714621,-2.594628293,-1.46113912,3.153965175,0.553657311,2024.607621,0.147600577,0.004848631,2.253050666,-351851.7057
0.3004,0.447473684,331.0447368,-0.72786051,-16.46011043,-1.577616933,-17.4265582,-9.270632366,-17.93600002,-1.863028238,-19.43705286,-1.86242144,0.482941133,7.10E-08,0.206466536,2.70E-08,9.41E-05,1.62E-08,0.15520193,3.62E-09,0.155296134,-0.318502354,2.956424995,0.083800869,8.227595596,-1.806713249,0.384339912,-2.617272534,-1.467542427,3.323673433,0.519014343,1988.063634,0.180281133,0.006433112,2.280058047,-351421.7291
0.3004,0.447473684,335.2552632,-0.727865924,-15.92184892,-1.577603913,-17.51665816,-9.243458241,-18.11745675,-1.863045309,-19.07852915,-1.862421859,0.482938519,1.22E-07,0.206469224,2.47E-08,9.67E-05,1.35E-08,0.15519928,5.18E-09,0.155296069,-0.333456702,2.85096907,0.124294844,8.191843162,-1.759082337,0.311911373,-2.639851369,-1.47418741,3.486276112,0.484407766,1950.472187,0.218918576,0.008457324,2.297659368,-350995.1296
0.3004,0.447473684,339.4657895,-0.727872246,-15.38462149,-1.577588545,-17.60767873,-9.212782289,-18.30032433,-1.863065357,-18.73095382,-1.862422546,0.482935466,2.08E-07,0.206472397,2.25E-08,9.98E-05,1.13E-08,0.155196169,7.33E-09,0.155295963,-0.347779549,2.738559096,0.163815853,8.159092622,-1.717329585,0.243604532,-2.662353124,-1.481073779,3.642521713,0.449897464,1911.882957,0.264353381,0.011021163,2.308155242,-350571.7863
0.3004,0.447473684,343.6763158,-0.727879433,-14.84947693,-1.577570772,-17.69970266,-9.179262706,-18.48435439,-1.863088352,-18.39345541,-1.862423686,0.482931995,3.56E-07,0.206476067,2.06E-08,0.000103157,9.38E-09,0.1551926,1.03E-08,0.155295786,-0.361519123,2.62096663,0.202368892,8.128932787,-1.680670418,0.178717801,-2.684772139,-1.48820142,3.793073785,0.4155334,1872.404526,0.317505805,0.014241899,2.313350636,-350151.5801
0.3004,0.447473684,347.8868421,-0.727887477,-14.31718989,-1.577550345,-17.79280112,-9.143428622,-18.66934019,-1.863114454,-18.06525364,-1.862425593,0.48292811,6.06E-07,0.206480285,1.87E-08,0.00010692,7.80E-09,0.155188549,1.43E-08,0.15529549,-0.374719751,2.499597881,0.239962767,8.101012994,-1.64846414,0.116652064,-2.707107284,-1.495570412,3.938518924,0.381356725,1832.185721,0.379378563,0.018256149,2.31465747,-349734.3893
0.3004,0.447473684,352.0973684,-0.727896415,-13.7883259,-1.57752674,-17.88703268,-9.105709134,-18.85510622,-1.863144071,-17.74565044,-1.862428786,0.482923794,1.03E-06,0.206485159,1.71E-08,0.00011103,6.48E-09,0.155183953,1.96E-08,0.155294994,-0.38742198,2.375568669,0.276609511,8.075034295,-1.620182988,0.05689418,-2.729360854,-1.503181071,4.079374714,0.347400667,1791.400661,0.451059092,0.023221911,2.313176539,-349320.0843
0.3004,0.447473684,356.3078947,-0.727906338,-13.26329178,-1.577499008,-17.98244425,-9.066455694,-19.04150119,-1.863177991,-17.43402111,-1.862434128,0.482919002,1.74E-06,0.206490885,1.55E-08,0.000115475,5.38E-09,0.155178689,2.68E-08,0.155294164,-0.399662732,2.249764188,0.312323676,8.050742768,-1.595388206,-0.000996225,-2.751537797,-1.511034059,4.216097425,0.313691124,1750.236932,0.533721356,0.029320629,2.309762799,-348908.5189
0.3004,0.447473684,360.5184211,-0.727917423,-12.74237457,-1.57746553,-18.07907368,-9.025959703,-19.228394,-1.863217579,-17.1298059,-1.862443039,0.482913649,2.92E-06,0.206497798,1.41E-08,0.000120247,4.46E-09,0.155172546,3.64E-08,0.15529278,-0.411475458,2.122886596,0.347121491,8.027924864,-1.57371127,-0.057397099,-2.773645251,-1.519130557,4.349089397,0.280246877,1708.886359,0.628627169,0.036759286,2.30507733,-348499.5158
0.3004,0.447473684,368.9394737,-0.727944492,-11.7136135,-1.577368835,-18.27612171,-8.942189191,-19.60324485,-1.863324429,-16.54165417,-1.862482362,0.482900577,8.18E-06,0.206517766,1.16E-08,0.000130754,3.06E-09,0.155155967,6.55E-08,0.155286674,-0.433933936,1.868025424,0.414034608,7.986045727,-1.53850023,-0.16697291,-2.817690672,-1.536063382,4.605263269,0.214190862,1626.372795,0.860660202,0.056624498,2.293806044,-347688.186
0.3004,0.447473684,373.15,-0.727961806,-11.20598213,-1.577293999,-18.37662464,-8.899317046,-19.79104583,-1.863401634,-16.25684907,-1.862522769,0.482892216,1.36E-05,0.206533222,1.05E-08,0.000136482,2.54E-09,0.155143989,8.70E-08,0.155280399,-0.444629849,1.740835722,0.44617915,7.966751593,-1.524456217,-0.220646036,-2.839654427,-1.544908395,4.729043608,0.181573347,1585.560097,1.000754793,0.069611275,2.287905286,-347285.0738
0.3004,0.447473684,373.15,-0.727961806,-11.20598213,-1.577293999,-18.37662464,-8.899317046,-19.79104583,-1.863401634,-16.25684907,-1.862522769,0.482892216,1.36E-05,0.206533222,1.05E-08,0.000136482,2.54E-09,0.155143989,8.70E-08,0.155280399,-0.444629849,1.740835722,0.44617915,7.966751593,-1.524456217,-0.220646036,-2.839654427,-1.544908395,4.729043608,0.181573347,1585.560097,1.000754793,0.069611275,2.287905286,-347285.0738
0.3004,0.447473684,378.15,-0.727987892,-10.60911165,-1.577162584,-18.4978161,-8.847883093,-20.01432021,-1.863530708,-15.92596399,-1.862605568,0.482879619,2.47E-05,0.206560365,9.26E-09,0.000143686,2.03E-09,0.155123965,1.21E-07,0.155267543,-0.456906309,1.590542585,0.483230035,7.945165244,-1.510458227,-0.283752052,-2.865717563,-1.555754333,4.872780509,0.1431575,1537.765694,1.190862853,0.088262805,2.281102402,-346807.3934
0.3004,0.447473684,383.15,-0.72802365,-10.01872165,-1.576952946,-18.62123365,-8.796178364,-20.23793752,-1.863727844,-15.60245403,-1.862753717,0.482862353,4.46E-05,0.206603673,8.18E-09,0.00015131,1.62E-09,0.155093387,1.67E-07,0.155244542,-0.468743984,1.44140688,0.519055626,7.925070945,-1.499035083,-0.346341551,-2.891802001,-1.566996028,5.01336732,0.105004763,1490.916351,1.409471097,0.111008101,2.274781217,-346328.9683
0.3004,0.447473684,388.15,-0.728075722,-9.434810703,-1.576607142,-18.74730562,-8.744572418,-20.46214314,-1.86404278,-15.28571821,-1.863017126,0.48283721,7.99E-05,0.206675129,7.21E-09,0.000159324,1.30E-09,0.155044551,2.30E-07,0.155203654,-0.480154214,1.293723627,0.553608472,7.906717892,-1.489813141,-0.40843939,-2.917973345,-1.578676685,5.151201834,0.066953634,1445.208583,1.659609634,0.13853855,2.269145493,-345846.5374
