Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.7791579887270927,0.11031695175915956,0.08273706585168839,0.5858476078137755,0.24077858310192823,0.9240057915449142,0.8057139124721289,0.8040441377088428,0.36411819141358137,0.43934094067662954,0.9414917603135109,0.2301784437149763,0.43903129640966654,0.08517691679298878,0.9486945467069745,0.06405951920896769,0.45945057
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58771396
0.37003019358962774,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.5877154
0.15292660798877478,0.9170035878196359,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58771396
0.15292660798877478,0.20044102519750595,0.5174001734703779,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58751386
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.1718459641560912,0.22656012326478958,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.09418942
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.686033739708364,0.742370679974556,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.5877413
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.499172386713326,0.08641825895756483,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.57623297
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.16145286243408918,0.7881358163431287,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.5877194
0.15292660798877478,0.20044102519750595,0.3093904033303261,0.8122139293700457,0.22656012326478958,0.742370679974556,0.08641825895756483,0.1429479131475091,0.5519645977765322,0.4917531833052635,0.8433302752673626,0.8026347933337092,0.9230258204042912,0.1770668039098382,0.21527960058301687,0.7843205165117979,0.58771396
