Current density (A/cm2),Voltage (V),Faradaic efficiency,CO conversion,Crossover rate,Capture energy (MJ/kgCO2),Electricity price (USD/kWh),Membrane cost (USD/m2),Y
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.16062009148299694,0.271133323200047,0.3188929473981261,0.7518934709951282,0.102863386
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.9292653556913137,0.3188929473981261,0.7518934709951282,0.18921353
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.271133323200047,0.12024657987058163,0.7518934709951282,0.10301791
0.6715916087850928,0.04351081978529692,0.6262375097721815,0.6685111336410046,0.3690032623708248,0.271133323200047,0.3188929473981261,0.06760050263255835,0.10407572
0.6627403320744634,0.8137555997818708,0.713880930095911,0.43163676280528307,0.16062009148299694,0.9292653556913137,0.12024657987058163,0.06760050263255835,0.39905754
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.53812367
0.9161736136302352,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.53812337
0.8762838868424296,0.6966997236013412,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.5225586
0.8762838868424296,0.7579673090949655,0.7658761907368898,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.4727844
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.239892840385437,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.43262953
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.6896882196888328,0.11264940164983273,0.5092098340392113,0.7412302754819393,0.53830063
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.48894315119832754,0.5092098340392113,0.7412302754819393,0.584194
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.4875050503760576,0.7412302754819393,0.5381171
0.8762838868424296,0.7579673090949655,0.48463968839496374,0.13281690701842308,0.19971911795437336,0.11264940164983273,0.5092098340392113,0.5838594501838088,0.53910816
