P3HT content (%),D1 content (%),D2 content (%),D6 content (%),D8 content (%)
0.10961251838584546,-0.0732717136838584,0.0856106575748916,-0.0002934068733815298,-0.03624304280951737
0.11974173739893434,-0.07327171978956495,0.08561065821295853,-0.0002934069975578518,-0.036243042897660435
0.10961250461571448,0.061458341309030266,0.08561065845715347,-0.0002934068094916642,-0.03624304395135771
0.10961251948569306,-0.07327171364214292,-0.01864323152805727,-0.0002934069764922338,-0.03624304287520885
0.10961251813194926,-0.07327171362454211,0.08561065729882103,-0.010535570549906143,-0.036243042797321504
0.10961251838584544,-0.07327171368385849,0.08561065757489161,-0.00029340687338150206,-0.02896239505484813
0.119741740678936,0.061458353960188165,-0.018643243119697204,-0.010535582653912107,-0.02896240642183418
-0.10128652747994892,0.11611592952602746,0.09541672604252767,-0.011179050807203616,4.085075218288048e-05
-0.0487412095707398,0.1161159303150184,0.09541671730278597,-0.011179050828269324,4.084988156266567e-05
-0.10128652960050946,-0.08468499574352925,0.09541672143844034,-0.011179053160594803,4.0844705377102164e-05
-0.10128653481979642,0.11611592594196002,0.08765156428534765,-0.011179051968723638,4.085068274953252e-05
-0.1012865348233997,0.1161159286221456,0.09541672404655928,0.014736737216922532,4.084469415133185e-05
-0.10128652797221946,0.11611593059982014,0.09541672798389188,-0.01117905041250028,-0.014898758355134573
-0.04874120518285227,-0.08468499356489963,0.08765157862244893,0.014736743392616748,-0.014898760434533968
-0.0915407268588232,-0.07934894976552602,-0.0037370044091533106,-0.059697187293758835,0.03466604017102369
-0.10115614817948967,-0.07934894986240018,-0.003737004345263528,-0.059697187328960635,0.03466604026471031
-0.09154073155396407,0.18872656838682914,-0.0037369986806186917,-0.05969717935367957,0.03466604625642675
-0.09154072416069019,-0.07934894994901871,-0.07649644095328682,-0.05969718797652084,0.034666040302476
-0.09154072490360021,-0.0793489476730992,-0.0037370031825654515,-0.007101389981800686,0.03466603923630567
-0.09154072663209045,-0.07934894995802705,-0.0037370050811746935,-0.0596971892089295,-0.016365159353881588
-0.10115615274213881,0.1887265594764835,-0.0764964426706901,-0.007101384587752224,-0.016365153075007327
0.11972165375537736,-0.0009178150906725552,-0.07626831331276454,-0.008849615464125693,0.016045232390613444
