,Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,H_ads [kJ/mol]
2851,2429.62,0.643767,5.95232,10.56957,0.848792,1111.39,-3048.293212890625
2852,1650.78,0.486274,4.92555,6.0591,0.958997,126.147,-3300.4140625
2853,4293.59,0.772689,7.67843,14.42283,0.49209,2550.39,-2622.516845703125
2854,2604.13,0.704694,7.86901,12.21381,0.783073,1292.81,-3005.310302734375
2855,5654.91,0.911141,15.34539,21.7673,0.245945,11270.8,-2012.669189453125
2856,218.228,0.141609,3.32601,4.59944,1.50311,9.97349,-3674.528564453125
2857,248.254,0.363383,3.4533,4.68158,1.25383,13.7302,-3749.720703125
2858,2046.61,0.639269,9.91346,10.67846,0.819486,409.741,-3213.10693359375
2859,309.678,0.161551,3.49049,4.2079,1.33323,12.2168,-3494.649169921875
2860,3910.97,0.821667,9.4523,13.50353,0.504266,1574.68,-2665.437744140625
2861,2599.78,0.698,14.0871,15.41682,0.747988,3052.4,-2437.61328125
2862,1065.69,0.456787,3.85337,4.69308,1.22146,43.9906,-3482.843994140625
2863,1134.97,0.439009,9.28704,9.39031,1.05389,156.776,-3051.335205078125
2864,2099.92,0.543382,4.61835,6.34147,0.843162,342.766,-3213.567626953125
2865,4231.57,0.847949,10.52518,13.68756,0.443721,4288.36,-2388.6943359375
2866,179.685,0.134415,3.43279,4.17837,1.6251,1.87012,-4529.02783203125
2867,391.511,0.246723,4.48042,5.47256,1.37594,55.3843,-3692.258544921875
2868,3940.42,0.777922,8.1752,14.22384,0.520663,2290.43,-2534.9326171875
2869,1092.29,0.491217,5.56829,6.27579,1.17395,74.6418,-3545.7861328125
2870,3000.84,0.799872,13.35468,16.30896,0.648172,3951.35,-2391.25244140625
2871,185.225,0.183118,3.74778,4.24599,2.26756,7.7807,-3925.899658203125
2872,3595.25,0.773271,8.32633,11.00629,0.608002,4371.7,-2452.597900390625
2873,1547.14,0.489333,6.47622,7.62819,0.925768,438.655,-3245.8623046875
2874,936.327,0.486391,3.36867,7.1359,1.38679,151.5,-3525.6103515625
2875,3010.17,0.72601,10.06754,10.5024,0.646781,975.749,-3081.498779296875
2876,3940.6,0.735014,9.17565,12.25719,0.535604,1137.06,-2594.56982421875
2877,355.836,0.19483,3.95334,4.45676,1.27264,6.95785,-3157.748046875
2878,4299.88,0.800871,10.73193,12.1493,0.458531,1725.84,-2568.739013671875
2879,2702.07,0.685062,13.2384,13.56869,0.561554,895.1,-2770.369140625
2880,1084.78,0.441201,4.71983,7.22533,1.2728,391.098,-3057.69287109375
2881,922.363,0.315382,5.59926,6.33394,1.17759,121.373,-2943.95654296875
2882,804.286,0.303984,4.00494,6.77259,1.12226,140.739,-3543.3984375
2883,4675.38,0.834914,10.08699,16.60496,0.385751,4267.6,-2354.802490234375
2884,534.792,0.225674,5.55363,7.06947,1.27767,96.2705,-3191.185302734375
2885,3890.24,0.768203,8.51439,9.9948,0.577877,674.352,-2877.71923828125
2886,490.209,0.206377,4.88683,6.67316,1.33416,76.1973,-3388.06201171875
2887,4057.41,0.704817,4.9969,7.66693,0.633288,720.892,-3261.883544921875
2888,2545.61,0.700414,7.09778,11.78281,0.794555,1309.6,-3007.336669921875
2889,1719.01,0.583682,15.76883,16.08773,0.688509,667.134,-2530.67431640625
2890,480.082,0.316249,3.41565,4.56273,1.21345,5.74121,-4399.20751953125
2891,1693.27,0.534695,7.20289,9.38868,0.888834,555.338,-2960.56396484375
2892,4385.59,0.835074,9.67536,12.69006,0.445527,2079.01,-2390.5146484375
2893,148.239,0.124022,3.61567,4.64859,2.78037,21.5306,-3296.99072265625
2894,3994.65,0.802928,8.36196,12.96652,0.539361,2155.36,-2562.660400390625
2895,3594.51,0.706729,6.78732,9.25813,0.663346,1036.68,-2906.15478515625
2896,1203.4,0.443759,5.8988,7.80667,1.18534,345.416,-3073.776611328125
2897,2992.73,0.697407,6.92159,8.81802,0.754368,1025.61,-3049.5205078125
2898,4890.1,0.821013,9.04989,13.66915,0.414614,2914.55,-2428.04541015625
2899,2368.16,0.563206,5.69302,8.25648,0.811477,246.33,-3145.13916015625
2900,1605.02,0.513934,3.43598,11.43992,0.913329,463.166,-3026.90185546875
2901,2543.46,0.62184,4.60993,10.18663,0.7778,979.928,-3045.418212890625
2902,1998.72,0.603089,5.47594,10.22092,0.97944,942.934,-2969.4140625
2903,1726.48,0.510089,5.05609,7.18689,1.02938,320.861,-3123.082763671875
2904,2691.61,0.714611,6.56815,10.19299,0.794415,1359.96,-2892.63720703125
2905,1148.89,0.426508,3.75673,5.6401,1.10771,118.738,-3643.99365234375
2906,2184.34,0.683408,10.42869,11.02562,0.774043,454.598,-3054.388671875
2907,387.593,0.347493,3.53695,5.29429,1.64186,48.7932,-3612.7158203125
2908,2566.83,0.725038,9.79307,10.29368,0.703499,473.472,-3332.07177734375
2909,3245.35,0.86842,26.71864,27.2669,0.326244,4867.06,-1785.4581298828125
2910,3758.81,0.715645,5.82334,8.15393,0.686101,1224.67,-3125.53125
2911,3215.82,0.765603,8.7466,15.0627,0.615261,2999.92,-2558.23779296875
2912,4809.34,0.767905,8.34735,11.0381,0.483504,2245.44,-2725.502197265625
2913,1078.07,0.392449,4.25947,6.46109,1.24035,162.548,-2870.13037109375
2914,3211.2,0.767306,7.4889,15.26792,0.647626,4044.02,-2658.630126953125
2915,301.641,0.170074,3.8322,4.88877,1.51271,44.2721,-3644.177001953125
2916,3018.91,0.658433,5.70645,6.57412,0.788307,1894.63,-3209.27880859375
2917,925.813,0.474459,5.74071,6.70938,1.45617,119.288,-3295.193115234375
2918,1463.83,0.58773,21.10667,21.2406,0.743569,1249.8,-2079.28271484375
2919,4538.95,0.811454,10.48154,12.83808,0.441157,1876.26,-2549.6669921875
2920,1261.57,0.417392,5.93272,6.46305,0.915886,170.179,-3442.443115234375
2921,381.477,0.310714,3.83396,4.46507,2.37886,7.42968,-3574.17529296875
2922,2818.24,0.856639,28.52009,28.79068,0.38042,4392.24,-1857.7430419921875
2923,3555.22,0.796192,9.05061,13.01729,0.552939,1631.22,-2633.19384765625
2924,1413.14,0.485464,8.81195,9.5856,0.967941,657.615,-2729.73046875
2925,3340.36,0.671132,6.0085,8.21103,0.674992,1066.61,-3196.153564453125
2926,1385.59,0.52198,6.80507,7.84546,1.02325,192.95,-3521.8115234375
2927,816.755,0.291829,3.61098,5.41042,1.17169,111.05,-3733.0068359375
2928,4942.13,0.843169,10.50305,13.26409,0.384109,2737.69,-2467.575927734375
2929,385.723,0.216816,4.12953,4.67537,1.57541,24.1337,-3784.45654296875
2930,3775.14,0.625136,6.74541,7.63557,0.606138,576.738,-2714.404541015625
2931,1688.49,0.589691,3.6901,10.75847,1.03208,635.377,-3116.220458984375
2932,321.322,0.211279,4.41092,4.77044,1.62173,10.2409,-3934.01904296875
2933,900.004,0.37793,6.25436,8.75697,1.25053,410.986,-3272.528076171875
2934,1332.36,0.563521,17.91566,18.32765,0.805486,1042.62,-2267.408203125
2935,1315.75,0.579726,20.17186,20.50688,0.78614,1084.39,-1812.5579833984375
2936,1846.07,0.536454,4.56556,6.3226,1.01945,163.861,-2990.202880859375
2937,495.558,0.31667,3.60751,4.87743,1.00168,38.4239,-2992.390380859375
2938,2335.25,0.620467,8.60329,9.26023,0.728375,490.605,-3021.78271484375
2939,4809.81,0.895931,14.16554,21.13394,0.300741,9159.41,-1970.988037109375
2940,426.437,0.289186,4.90806,7.07698,1.92372,113.528,-3499.597900390625
2941,2493.37,0.754373,13.43808,13.85239,0.663424,952.119,-2719.66796875
2942,6298.34,0.937106,18.90155,25.30744,0.16615,19469.7,-1571.50634765625
2943,3303.91,0.756149,7.69926,13.15445,0.634096,1950.74,-2690.068359375
2944,2452.57,0.652654,7.12658,8.05936,1.0056,327.649,-2907.611328125
2945,1728.94,0.680326,10.67369,10.97869,0.960456,457.039,-3198.16357421875
2946,238.381,0.163918,3.60942,4.22581,1.31955,11.6907,-3703.26025390625
2947,382.052,0.295661,3.66959,4.23448,1.24231,5.34254,-3053.8017578125
2948,1948.24,0.597113,6.41806,7.56456,0.846721,218.564,-3349.970703125
2949,1841.71,0.523483,4.51264,6.38692,0.889556,135.571,-3361.7060546875
2950,1387.78,0.467797,4.98924,6.05047,1.1177,120.921,-3159.1796875
2951,2687.06,0.586284,5.27878,7.00386,0.747145,608.365,-3084.49169921875
2952,1422.0,0.554361,12.09481,12.63462,0.930081,383.675,-2861.461181640625
2953,3692.56,0.735977,6.38499,7.97707,0.634975,793.827,-3096.732666015625
2954,379.526,0.254958,4.80014,6.00629,1.62453,51.6085,-2421.866455078125
2955,380.59,0.160926,3.3294,4.92447,1.12792,38.6579,-3255.6689453125
2956,5225.23,0.759188,7.43287,9.52064,0.499534,2193.82,-2721.094970703125
2957,2526.75,0.72331,13.87129,14.14103,0.615802,780.416,-2740.488037109375
2958,1386.36,0.550178,5.56259,6.39131,1.08914,76.2972,-3756.02294921875
2959,3291.31,0.795094,9.12258,16.21012,0.643806,4807.65,-2876.336181640625
2960,4990.68,0.806589,9.97232,12.71792,0.43774,1685.94,-2625.25439453125
2961,4881.37,0.811929,9.92316,11.75366,0.429875,2805.32,-2371.188232421875
2962,4819.5,0.829625,7.97067,14.23462,0.446756,3661.09,-2493.52734375
2963,277.153,0.192594,3.68086,4.54518,1.76866,10.737,-3520.853759765625
2964,4605.09,0.752274,7.24051,11.52708,0.472493,2664.12,-2516.707275390625
2965,827.992,0.401719,4.94747,5.93347,1.75413,217.135,-3283.583740234375
2966,614.623,0.230339,5.91545,7.14774,1.24759,132.678,-3131.33984375
2967,1539.87,0.468977,8.75936,9.51854,0.888881,320.228,-2564.927734375
2968,3177.7,0.744069,8.65857,9.81093,0.665015,1662.32,-3079.888671875
2969,705.256,0.326297,4.57814,5.37162,1.4326,71.1271,-3312.959716796875
2970,5214.39,0.930601,18.24101,20.55785,0.211574,14600.4,-1743.66455078125
2971,3723.75,0.791217,11.91988,13.04258,0.500417,1830.47,-2584.897216796875
2972,3863.0,0.828882,9.23775,13.92506,0.531096,2855.85,-2586.217041015625
2973,2331.72,0.719501,5.9284,12.68979,0.965909,1647.86,-2764.6630859375
2974,943.535,0.305971,6.50441,8.96097,1.09156,387.572,-2737.71240234375
2975,2664.48,0.641946,5.42285,9.37722,0.754124,1545.38,-3278.245361328125
2976,571.235,0.306016,4.49403,6.44438,1.66572,102.059,-3108.1357421875
2977,2109.39,0.613442,5.71798,9.0929,0.89286,977.133,-2929.074462890625
2978,4078.24,0.806832,8.49393,15.29946,0.492916,2463.87,-2467.4150390625
2979,5346.03,0.888536,12.74761,15.12646,0.305345,4027.97,-2168.388671875
2980,528.813,0.31332,5.0794,5.74173,1.53621,70.3304,-3525.6298828125
2981,497.05,0.371283,3.55058,8.19783,2.07177,314.808,-3033.3330078125
2982,2691.9,0.722635,6.86565,14.16049,0.744689,1789.96,-2704.76171875
2983,569.749,0.303948,3.6006,5.96519,1.38973,85.8596,-3219.6513671875
2984,1790.54,0.54848,4.51839,5.82853,0.937223,111.242,-3367.8076171875
2985,3804.56,0.774542,8.2327,11.71987,0.589623,1903.71,-2603.7001953125
2986,330.892,0.248042,3.79446,4.82793,2.25745,10.6188,-3602.350341796875
2987,114.429,0.103596,3.48048,4.0475,1.65563,4.51168,-3504.398681640625
2988,1040.73,0.457326,3.81039,6.0176,1.42157,108.648,-3218.8310546875
2989,2423.53,0.713364,7.79338,8.13531,0.762963,324.53,-3308.04833984375
2990,1625.54,0.55942,19.66918,19.9166,0.77145,1002.05,-2226.623291015625
2991,1256.92,0.432327,5.19219,6.07392,1.20982,222.362,-3037.933837890625
2992,4162.83,0.810834,9.84533,15.19178,0.484402,2437.97,-2476.963623046875
2993,2805.9,0.604171,6.49722,8.28323,0.781485,437.058,-3039.310546875
2994,2886.52,0.719609,9.30743,10.74408,0.76469,1008.14,-3021.1728515625
2995,3126.29,0.681359,4.30179,10.39751,0.791466,840.686,-2923.374267578125
2996,1404.6,0.440809,4.55538,5.15062,1.03753,38.8189,-3785.0205078125
2997,943.592,0.410684,3.73711,6.208,1.18822,203.809,-3321.594482421875
2998,246.257,0.294688,3.53741,4.67456,1.77365,11.3641,-2991.775390625
2999,284.63,0.205319,3.49256,4.45052,1.63221,18.1818,-3035.608154296875
3000,1929.06,0.607605,6.61794,6.95847,0.88669,111.987,-3812.065185546875
3001,911.563,0.392426,8.97679,9.45991,1.07039,411.113,-3229.38037109375
3002,2563.76,0.682232,13.37698,15.05316,0.705493,1453.64,-2910.30078125
3003,1838.43,0.565588,6.82064,7.79296,0.860649,215.007,-3392.98291015625
