k,stage,i,step,flag,x,minimum_selling_price,CO2_emission,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,line_search,16,4,success,"[ 75.     83.333 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.561822848782672,-0.005605123931227017,75.0,83.333,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,17,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,17,1,success,"[ 75.       78.47225 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.560425990201186,-0.00563794093434702,75.0,78.47225,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,17,2,success,"[ 75.      81.9445 210.     210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5614282543773651,-0.005614361552428574,75.0,81.9445,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,17,3,success,"[ 75.       85.41675 210.      210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5624093580114236,-0.005591458766012743,75.0,85.41675,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,17,4,success,"[ 75.     88.889 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5633710054408054,-0.005569185809522793,75.0,88.889,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,18,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,18,1,success,"[ 75.     79.861 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5608293067629146,-0.005628425907140297,75.0,79.861,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,18,2,success,"[ 75.     84.722 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5622148272137405,-0.0055959896588863535,75.0,84.72200000000001,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,18,3,success,"[ 75.     89.583 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5635609776720533,-0.005564806563877812,75.0,89.583,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,18,4,success,"[ 75.     94.444 210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5648711061820751,-0.005534761903344441,75.0,94.444,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,19,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,19,1,success,"[ 75.     81.25  210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5612292778110245,-0.0056190222452327,75.0,81.25,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,19,2,success,"[ 75.     87.5   210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5629888411592258,-0.005578023348624833,75.0,87.5,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,19,3,success,"[ 75.     93.75  210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5646862058277087,-0.005538986012080273,75.0,93.75,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,19,4,success,"[ 75.    100.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.566327363024221,-0.005501690715956862,75.0,100.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,20,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,20,1,success,"[ 75.     75.    183.75  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5658578144455821,0.07077591040074582,75.0,75.0,183.75,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,20,2,success,"[ 75.     75.    157.5   210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5724029910001349,0.14689106995597262,75.0,75.0,157.5,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,20,3,success,"[ 75.     75.    131.25  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5789856524292017,0.2226842856213997,75.0,75.0,131.25,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,20,4,success,"[ 75.     75.    105.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.585576183602947,0.2981640030001613,75.0,75.0,105.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,21,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,21,1,success,"[ 75.       75.      189.58325 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5644199138065996,0.0538177616431624,75.0,75.0,189.58325,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,21,2,success,"[ 75.      75.     169.1665 210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5694850887588129,0.11310251700783662,75.0,75.0,169.16649999999998,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,21,3,success,"[ 75.       75.      148.74975 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5745954837240685,0.1721917678909454,75.0,75.0,148.74975,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,21,4,success,"[ 75.     75.    128.333 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5797179565334291,0.23108709117898033,75.0,75.0,128.333,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,22,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,22,1,success,"[ 75.       75.      195.41675 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5629957332240145,0.036842941070589545,75.0,75.0,195.41675,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,22,2,success,"[ 75.      75.     180.8335 210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.566580488806592,0.07924863836638657,75.0,75.0,180.83350000000002,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,22,3,success,"[ 75.       75.      166.25025 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5702133807393177,0.12155456420586239,75.0,75.0,166.25025,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,22,4,success,"[ 75.     75.    151.667 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5738641817423492,0.16376072817465945,75.0,75.0,151.667,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,23,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,23,1,success,"[ 75.     75.    201.25  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5615950360231715,0.01985292706765285,75.0,75.0,201.25,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,23,2,success,"[ 75.     75.    192.5   210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.563705908766743,0.045332344323056314,75.0,75.0,192.5,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,23,3,success,"[ 75.     75.    183.75  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.565857852442753,0.0707759182019221,75.0,75.0,183.75,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,23,4,success,"[ 75.     75.    175.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5680301645597612,0.09618357143129191,75.0,75.0,175.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,24,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,24,1,success,"[ 75.       75.      207.08325 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5600716923728252,0.0028470199385712417,75.0,75.0,207.08325,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,24,2,success,"[ 75.      75.     204.1665 210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5609101882909582,0.011352323198158456,75.0,75.0,204.16649999999998,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,24,3,success,"[ 75.       75.      201.24975 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5615951329260649,0.01985365851788836,75.0,75.0,201.24975,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,24,4,success,"[ 75.     75.    198.333 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5622916162216764,0.028351018041390588,75.0,75.0,198.333,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,25,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,25,1,success,"[ 75.       75.      212.91675 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595549501924963,-0.005662248833028263,75.0,75.0,212.91675,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,25,2,success,"[ 75.      75.     215.8335 210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5599111119701765,-0.005662248594989167,75.0,75.0,215.83350000000002,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,25,3,success,"[ 75.       75.      218.75025 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5602094130720107,-0.005662248354995608,75.0,75.0,218.75025,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,25,4,success,"[ 75.     75.    221.667 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5608181202781312,-0.0056622478169955845,75.0,75.0,221.667,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,26,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,26,1,success,"[ 75.     75.    218.75  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5602093415988887,-0.005662248833032455,75.0,75.0,218.75,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,26,2,not_converged,"[ 75.     75.    227.5   210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,227.5,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,27,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,27,1,not_converged,"[ 75.       75.      224.58325 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",,,75.0,75.0,224.58325000000002,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,28,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,28,1,not_converged,"[ 75.       75.      230.41675 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",,,75.0,75.0,230.41674999999998,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,29,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,29,1,not_converged,"[ 75.     75.    236.25  210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,236.25,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,30,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,30,1,success,"[ 75.     75.    210.    207.5     5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5590364207566102,-0.005514377060460931,75.0,75.0,210.0,207.5,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,30,2,success,"[ 75.     75.    210.    205.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5588087567674104,-0.005403851133124156,75.0,75.0,210.0,205.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,30,3,not_converged,"[ 75.     75.    210.    202.5     5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,,75.0,75.0,210.0,202.5,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,31,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,31,1,success,"[ 75.     75.    210.    208.889   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5592521373682435,-0.0055892365180543555,75.0,75.0,210.0,208.889,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,31,2,success,"[ 75.     75.    210.    207.778   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5590751963630067,-0.005532947747014625,75.0,75.0,210.0,207.77800000000002,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,31,3,success,"[ 75.     75.    210.    206.667   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5589312503772842,-0.005470401340191161,75.0,75.0,210.0,206.667,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,31,4,success,"[ 75.     75.    210.    205.556   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5588234561399822,-0.005416864263410134,75.0,75.0,210.0,205.556,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,32,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,32,1,success,"[ 75.       75.      210.      210.27775   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595378912282584,-0.004869505572829857,75.0,75.0,210.0,210.27775,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,32,2,success,"[ 75.      75.     210.     210.5555   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5596645608654676,-0.004065707847719727,75.0,75.0,210.0,210.5555,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,32,3,success,"[ 75.       75.      210.      210.83325   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.559780798356227,-0.003267689820618759,75.0,75.0,210.0,210.83325,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,32,4,success,"[ 75.     75.    210.    211.111   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.559892858366175,-0.002468439549943258,75.0,75.0,210.0,211.111,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,33,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293,75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,33,1,success,"[ 75.       75.      210.      211.66675   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5601269727137625,-0.0008582019151844814,75.0,75.0,210.0,211.66675,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,33,2,success,"[ 75.      75.     210.     213.3335   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5608517105207635,0.0040485303212311665,75.0,75.0,210.0,213.33350000000002,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,33,3,success,"[ 75.       75.      210.      215.00025   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5628459651706503,0.008112676372598373,75.0,75.0,210.0,215.00025,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
0,line_search,33,4,success,"[ 75.     75.    210.    216.667   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5637863195481123,0.013244572924762573,75.0,75.0,210.0,216.667,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,1.0,0.485
