Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1,Y
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.630859375,0.697265625,0.138671875,0.501953125,-1.1497152
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.033203125,0.138671875,0.501953125,-1.2802782
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.271484375,0.501953125,-1.1527061
0.630859375,0.373046875,0.302734375,0.919921875,0.404296875,0.982421875,0.490234375,0.482421875,0.412109375,0.033203125,0.330078125,0.373046875,0.111328125,0.697265625,0.138671875,0.490234375,-1.149584
0.283203125,0.548828125,0.486328125,0.001953125,0.595703125,0.349609375,0.048828125,0.298828125,0.728515625,0.966796875,0.853515625,0.888671875,0.630859375,0.033203125,0.271484375,0.490234375,0.652024
0.130859375,0.873046875,0.802734375,0.419921875,0.904296875,0.482421875,0.990234375,0.982421875,0.912109375,0.533203125,0.830078125,0.873046875,0.611328125,0.197265625,0.638671875,0.001953125,0.6661907
0.783203125,0.873046875,0.802734375,0.419921875,0.904296875,0.482421875,0.990234375,0.982421875,0.912109375,0.533203125,0.830078125,0.873046875,0.611328125,0.197265625,0.638671875,0.001953125,0.6661907
0.130859375,0.048828125,0.802734375,0.419921875,0.904296875,0.482421875,0.990234375,0.982421875,0.912109375,0.533203125,0.830078125,0.873046875,0.611328125,0.197265625,0.638671875,0.001953125,0.54212576
0.130859375,0.873046875,0.986328125,0.419921875,0.904296875,0.482421875,0.990234375,0.982421875,0.912109375,0.533203125,0.830078125,0.873046875,0.611328125,0.197265625,0.638671875,0.001953125,0.6468317
0.130859375,0.873046875,0.802734375,0.501953125,0.904296875,0.482421875,0.990234375,0.982421875,0.912109375,0.533203125,0.830078125,0.873046875,0.611328125,0.197265625,0.638671875,0.001953125,0.6771315
